2023-09-04 10:38:12,935 - INFO - We entered into function: search_and_update_ponifiles_widgets
2023-09-04 10:38:12,936 - INFO - We entered into function: search_and_update_ponifiles
2023-09-04 10:38:12,936 - INFO - Got main directory: E:\Datos_Sincrotrones\Diamond_I07_Jul2023
2023-09-04 10:38:12,959 - INFO - We entered into function: generator_stored_ponifiles
2023-09-04 10:38:12,960 - INFO - New ponifiles detected.
2023-09-04 10:38:12,960 - INFO - ['E:\\Datos_Sincrotrones\\Diamond_I07_Jul2023\\LaB6\\poni_1.poni']
2023-09-04 10:38:12,960 - INFO - We entered into function: update_group_ponifile
2023-09-04 10:38:12,960 - INFO - We entered into function: generator_stored_ponifiles
2023-09-04 10:38:12,961 - INFO - Ponifile b'E:\\Datos_Sincrotrones\\Diamond_I07_Jul2023\\LaB6\\poni_1.poni' was appended to dataset.
2023-09-04 10:38:12,961 - INFO - We entered into function: generator_stored_ponifiles
2023-09-04 10:38:12,962 - INFO - We entered into function: activate_ponifile
2023-09-04 10:38:12,963 - INFO - We entered into function: activate_ponifile
2023-09-04 10:38:12,963 - INFO - We entered into function: generator_stored_ponifiles
2023-09-04 10:38:12,963 - INFO - Ponifile to be activated: b'E:\\Datos_Sincrotrones\\Diamond_I07_Jul2023\\LaB6\\poni_1.poni'
2023-09-04 10:38:12,963 - INFO - Ponifile b'E:\\Datos_Sincrotrones\\Diamond_I07_Jul2023\\LaB6\\poni_1.poni' activated successfully.
2023-09-04 10:38:12,963 - INFO - We entered into function: update_transformQ
2023-09-04 10:38:12,965 - INFO - We entered into function: get_active_ponifile
2023-09-04 10:38:12,965 - INFO - Ponifile active: E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni
2023-09-04 10:38:12,965 - INFO - We entered into function: get_active_ponifile
2023-09-04 10:38:12,966 - INFO - Ponifile active: E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni
2023-09-04 10:38:12,966 - INFO - Unable to parse E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni as JSON file, defaulting to PoniParser
2023-09-04 10:38:12,967 - INFO - Loaded poni file
2023-09-04 10:38:12,967 - INFO - Incident angle set at 0.0
2023-09-04 10:38:12,968 - INFO - Tilt angle set at 0.0
2023-09-04 10:38:12,968 - INFO - New ponifile updated.
2023-09-04 10:38:12,968 - INFO - We entered into function: update_graphs
2023-09-04 10:38:12,968 - INFO - Combobox of ponifiles was updated.
2023-09-04 10:38:12,968 - INFO - We entered into function: search_and_update_new_files
2023-09-04 10:38:12,968 - INFO - We entered into function: search_new_files_folders
